game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
,"Semenukha,Nikita","Zeberski,J",[],[],"['rating_2000_9999', 'cohort_member']",0.1554054054054054,0.22058823529411764,148,136,23,"Semenukha,Nikita","Zeberski,J",0-1,2025.08.02,,Standard,,2065.0,2322.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Nagly,Wojciech","Pietrzak,Tomasz",[],[],"['rating_2000_9999', 'cohort_member']",0.11206896551724138,0.046153846153846156,116,130,23,"Nagly,Wojciech","Pietrzak,Tomasz",1/2-1/2,2025.08.02,,Standard,,2133.0,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Piesik,P","Gulbinski,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.16428571428571428,0.13846153846153847,140,130,23,"Piesik,P","Gulbinski,Michal",1-0,2025.08.02,,Standard,,2427.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Leskiewicz,Ignacy","Kowalski,Igor",[],[],"['rating_2000_9999', 'cohort_member']",0.19642857142857142,0.06349206349206349,112,126,23,"Leskiewicz,Ignacy","Kowalski,Igor",0-1,2025.08.02,,Standard,,2115.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Terkiewicz,Bruno","Stachowiak,K",[],[],"['rating_2000_9999', 'cohort_member']",0.03076923076923077,0.08333333333333333,130,120,23,"Terkiewicz,Bruno","Stachowiak,K",1-0,2025.08.02,,Standard,,2128.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kozlowski,Michal","Silich,Yahor",[],[],"['rating_2000_9999', 'cohort_member']",0.2206896551724138,0.14285714285714285,145,140,23,"Kozlowski,Michal","Silich,Yahor",1-0,2025.08.02,,Standard,,2153.0,2245.0,0.0,0.0,0.625,0.3333333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Fritz,Antoni","Taranowicz,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.07575757575757576,0.07272727272727272,132,110,23,"Fritz,Antoni","Taranowicz,Michal",1-0,2025.08.02,,Standard,,2042.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Khamidov,Abdulla","Jedynak,R",[],[],"['rating_2000_9999', 'cohort_member']",0.16,0.16176470588235295,150,136,23,"Khamidov,Abdulla","Jedynak,R",0-1,2025.08.02,,Standard,,2056.0,2348.0,0.0,0.16666666666666666,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zareba,R","Golenia,Wojciech",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.14516129032258066,106,124,23,"Zareba,R","Golenia,Wojciech",0-1,2025.08.02,,Standard,,2043.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zhuk,Ivan","Grossmann,R",[],[],"['rating_2000_9999', 'cohort_member']",0.14285714285714285,0.12121212121212122,133,132,23,"Zhuk,Ivan","Grossmann,R",1-0,2025.08.02,,Standard,,2009.0,1932.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hilarecki,G","Zerebiec,Maurycy",[],[],"['rating_2000_9999', 'cohort_member']",0.05263157894736842,0.039473684210526314,133,152,23,"Hilarecki,G","Zerebiec,Maurycy",1/2-1/2,2025.08.02,,Standard,,1952.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Stepinski,Piotr","Alexeev,Nikita",[],[],"['rating_2000_9999', 'cohort_member']",0.15384615384615385,0.08955223880597014,143,134,23,"Stepinski,Piotr","Alexeev,Nikita",1-0,2025.08.02,,Standard,,2091.0,1765.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.5,0.125,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jedras,P","Bukala,Weronika",[],[],"['rating_2000_9999', 'cohort_member']",0.2127659574468085,0.14035087719298245,141,114,23,"Jedras,P","Bukala,Weronika",1-0,2025.08.02,,Standard,,2079.0,1884.0,0.0,0.0,0.4583333333333333,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Djuric,S","Wilgosz,Szczepan",[],[],"['rating_2000_9999', 'cohort_member']",0.13636363636363635,0.19402985074626866,154,134,23,"Djuric,S","Wilgosz,Szczepan",1-0,2025.08.02,,Standard,,2255.0,2024.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Protas,Jakub","Gbiorczyk,Mikolaj",[],[],"['rating_2000_9999', 'cohort_member']",0.14583333333333334,0.16,144,150,23,"Protas,Jakub","Gbiorczyk,Mikolaj",0-1,2025.08.02,,Standard,,2012.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.4166666666666667,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hasterok,Mateusz","Plichta,Krzysztof",[],[],"['rating_2000_9999', 'cohort_member']",0.19047619047619047,0.14285714285714285,126,112,23,"Hasterok,Mateusz","Plichta,Krzysztof",1-0,2025.08.02,,Standard,,2105.0,1795.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Suliborski,J","Sakharchuk,Aliaksandr",[],[],"['rating_2000_9999', 'cohort_member']",0.20270270270270271,0.06349206349206349,148,126,23,"Suliborski,J","Sakharchuk,Aliaksandr",1-0,2025.08.02,,Standard,,2266.0,1859.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.4,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Derejczyk,Mateusz","Patera,M",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.16666666666666666,116,120,23,"Derejczyk,Mateusz","Patera,M",1-0,2025.08.02,,Standard,,2044.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Borkowski,F","Mocny,Tomasz",[],[],"['rating_2000_9999', 'cohort_member']",0.11851851851851852,0.15384615384615385,135,156,23,"Borkowski,F","Mocny,Tomasz",0-1,2025.08.02,,Standard,,2257.0,1823.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Krzywda,A","Olszewski,Paw",[],[],"['rating_2000_9999', 'cohort_member']",0.031007751937984496,0.12666666666666668,129,150,23,"Krzywda,A","Olszewski,Paw",1-0,2025.08.02,,Standard,,2149.0,1881.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gozdzicki,Maciej","Hury,Tymoteusz",[],[],"['rating_2000_9999', 'cohort_member']",0.06153846153846154,0.1056338028169014,130,142,23,"Gozdzicki,Maciej","Hury,Tymoteusz",1-0,2025.08.02,,Standard,,1869.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ziems,M","Dobrzanski,P",[],[],"['rating_2000_9999', 'cohort_member']",0.03076923076923077,0.21739130434782608,130,138,23,"Ziems,M","Dobrzanski,P",1-0,2025.08.02,,Standard,,1904.0,2036.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zabawski,G","Szopka,D",[],[],"['rating_2000_9999', 'cohort_member']",0.1796875,0.13432835820895522,128,134,23,"Zabawski,G","Szopka,D",1-0,2025.08.02,,Standard,,1984.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.875,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Syrkiewicz,Michal","Jarczewski,Krzysztof",[],[],"['rating_2000_9999', 'cohort_member']",0.175,0.09523809523809523,120,126,23,"Syrkiewicz,Michal","Jarczewski,Krzysztof",1-0,2025.08.02,,Standard,,2048.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hadrian,Patryk","Czarniecka,Aleksandra",[],[],"['rating_2000_9999', 'cohort_member']",0.1092436974789916,0.13846153846153847,119,130,23,"Hadrian,Patryk","Czarniecka,Aleksandra",0-1,2025.08.02,,Standard,,1825.0,2028.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dmochowska,A","Ptak,Pawel",[],[],"['rating_2000_9999', 'cohort_member']",0.17777777777777778,0.07246376811594203,135,138,23,"Dmochowska,A","Ptak,Pawel",1-0,2025.08.02,,Standard,,2034.0,1567.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.16666666666666666,0.625,0.25,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kokurewicz,K","Czarnecka,Lidia",[],[],"['rating_2000_9999', 'cohort_member']",0.18548387096774194,0.11594202898550725,124,138,23,"Kokurewicz,K","Czarnecka,Lidia",0-1,2025.08.02,,Standard,,1804.0,2034.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hryszkiewicz,Robert","Probola,R",[],[],"['rating_2000_9999', 'cohort_member']",0.09375,0.16923076923076924,128,130,23,"Hryszkiewicz,Robert","Probola,R",0-1,2025.08.02,,Standard,,1621.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Teclaf,Pawel","Brodowski,P",[],[],"['rating_2000_9999', 'cohort_member']",0.2695035460992908,0.16216216216216217,141,148,23,"Teclaf,Pawel","Brodowski,P",0-1,2025.08.02,,Standard,,2571.0,2457.0,0.0,0.0,0.625,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.9583333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Klekowski,M","Sieciechowicz,M",[],[],"['rating_2000_9999', 'cohort_member']",0.17647058823529413,0.15873015873015872,119,126,23,"Klekowski,M","Sieciechowicz,M",1-0,2025.08.02,,Standard,,2460.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Tazbir,M","Sabuk,P",[],[],"['rating_2000_9999', 'cohort_member']",0.13636363636363635,0.2112676056338028,132,142,23,"Tazbir,M","Sabuk,P",1-0,2025.08.02,,Standard,,2529.0,2316.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.5,0.0,0.0,0.20833333333333334,0.0,0.5416666666666666,0.18181818181818182,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Pakleza,Z","Reza,W",[],[],"['rating_2000_9999', 'cohort_member']",0.15037593984962405,0.03333333333333333,133,120,23,"Pakleza,Z","Reza,W",0-1,2025.08.02,,Standard,,2494.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.08333333333333333,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Borischik,Sergey","Maiorov,N1",[],[],"['rating_2000_9999', 'cohort_member']",0.031496062992125984,0.06164383561643835,127,146,23,"Borischik,Sergey","Maiorov,N1",1/2-1/2,2025.08.02,,Standard,,2173.0,2472.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zeberski,J","Lewicki,Mir",[],[],"['rating_2000_9999', 'cohort_member']",0.15555555555555556,0.0,135,122,23,"Zeberski,J","Lewicki,Mir",1-0,2025.08.02,,Standard,,2322.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Plichta,K","Kucza,Karol",[],[],"['rating_2000_9999', 'cohort_member']",0.0979020979020979,0.13432835820895522,143,134,23,"Plichta,K","Kucza,Karol",1/2-1/2,2025.08.02,,Standard,,2361.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Koziorowicz,Michal","Hulka,Valentyn",[],[],"['rating_2000_9999', 'cohort_member']",0.2,0.0,160,118,23,"Koziorowicz,Michal","Hulka,Valentyn",1-0,2025.08.02,,Standard,,2322.0,2357.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golenia,Wojciech","Moranda,W",[],[],"['rating_2000_9999', 'cohort_member']",0.176,0.08333333333333333,125,120,23,"Golenia,Wojciech","Moranda,W",0-1,2025.08.02,,Standard,,2249.0,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.4166666666666667,0.041666666666666664,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zhuk,Ivan","Piesik,P",[],[],"['rating_2000_9999', 'cohort_member']",0.09166666666666666,0.08571428571428572,120,140,23,"Zhuk,Ivan","Piesik,P",0-1,2025.08.02,,Standard,,2009.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Stepinski,Piotr","Razin,V",[],[],"['rating_2000_9999', 'cohort_member']",0.11564625850340136,0.08461538461538462,147,130,23,"Stepinski,Piotr","Razin,V",1-0,2025.08.02,,Standard,,2091.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.7083333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kowalski,Igor","Fritz,Antoni",[],[],"['rating_2000_9999', 'cohort_member']",0.14754098360655737,0.15942028985507245,122,138,23,"Kowalski,Igor","Fritz,Antoni",1-0,2025.08.02,,Standard,,2391.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zeissel,Andrzej","Nagly,Wojciech",[],[],"['rating_2000_9999', 'cohort_member']",0.035398230088495575,0.04477611940298507,113,134,23,"Zeissel,Andrzej","Nagly,Wojciech",1/2-1/2,2025.08.02,,Standard,,1980.0,2133.0,0.0,0.0,0.0,0.25,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Pietrzak,Tomasz","Kozlowski,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.1484375,0.0945945945945946,128,148,23,"Pietrzak,Tomasz","Kozlowski,Michal",0-1,2025.08.02,,Standard,,2034.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jedynak,R","Jedras,P",[],[],"['rating_2000_9999', 'cohort_member']",0.24285714285714285,0.0234375,140,128,23,"Jedynak,R","Jedras,P",1-0,2025.08.02,,Standard,,2348.0,2079.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Raczek,Krzysztof","Terkiewicz,Bruno",[],[],"['rating_2000_9999', 'cohort_member']",0.15384615384615385,0.13513513513513514,130,148,23,"Raczek,Krzysztof","Terkiewicz,Bruno",0-1,2025.08.02,,Standard,,2487.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wieczorek,Mikolaj","Djuric,S",[],[],"['rating_2000_9999', 'cohort_member']",0.03333333333333333,0.2261904761904762,120,168,23,"Wieczorek,Mikolaj","Djuric,S",1-0,2025.08.02,,Standard,,1994.0,2255.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.17391304347826086,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Marek,Grzegorz","Chylewski,Patryk",[],[],"['rating_2000_9999', 'cohort_member']",0.1774193548387097,0.1506849315068493,124,146,23,"Marek,Grzegorz","Chylewski,Patryk",0-1,2025.08.02,,Standard,,1973.0,2324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Syrkiewicz,Michal","Klys,Kacper",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.037037037037037035,112,108,23,"Syrkiewicz,Michal","Klys,Kacper",0-1,2025.08.02,,Standard,,2048.0,2124.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gbiorczyk,Mikolaj","Hilarecki,G",[],[],"['rating_2000_9999', 'cohort_member']",0.22602739726027396,0.10810810810810811,146,148,23,"Gbiorczyk,Mikolaj","Hilarecki,G",0-1,2025.08.02,,Standard,,2070.0,1952.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golenia,Jan","Gaszka,Zuzanna",[],[],"['rating_2000_9999', 'cohort_member']",0.10144927536231885,0.1323529411764706,138,136,23,"Golenia,Jan","Gaszka,Zuzanna",1/2-1/2,2025.08.02,,Standard,,2220.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.8181818181818182,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czarniecka,Aleksandra","Sliwicki,D",[],[],"['rating_2000_9999', 'cohort_member']",0.02962962962962963,0.10294117647058823,135,136,23,"Czarniecka,Aleksandra","Sliwicki,D",0-1,2025.08.02,,Standard,,2028.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rychlik,Michal","Hasterok,Mateusz",[],[],"['rating_2000_9999', 'cohort_member']",0.07407407407407407,0.030303030303030304,135,132,23,"Rychlik,Michal","Hasterok,Mateusz",0-1,2025.08.02,,Standard,,1929.0,2105.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Mondrzycki,B","Gozdzicki,Maciej",[],[],"['rating_2000_9999', 'cohort_member']",0.08633093525179857,0.08,139,125,23,"Mondrzycki,B","Gozdzicki,Maciej",1-0,2025.08.02,,Standard,,2224.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gulbinski,Michal","Semenukha,Nikita",[],[],"['rating_2000_9999', 'cohort_member']",0.16666666666666666,0.15492957746478872,126,142,23,"Gulbinski,Michal","Semenukha,Nikita",0-1,2025.08.02,,Standard,,1768.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kovalevsky,Stanislav","Ziems,M",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.05555555555555555,92,108,23,"Kovalevsky,Stanislav","Ziems,M",1/2-1/2,2025.08.02,,Standard,,2105.0,1904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Przybylka,D","Suliborski,J",[],[],"['rating_2000_9999', 'cohort_member']",0.11538461538461539,0.029411764705882353,130,136,23,"Przybylka,D","Suliborski,J",0-1,2025.08.02,,Standard,,1998.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zerebiec,Maurycy","Zabawski,G",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.1917808219178082,107,146,23,"Zerebiec,Maurycy","Zabawski,G",0-1,2025.08.02,,Standard,,2073.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zienkiewicz,M","Derejczyk,Mateusz",[],[],"['rating_2000_9999', 'cohort_member']",0.16030534351145037,0.08450704225352113,131,142,23,"Zienkiewicz,M","Derejczyk,Mateusz",1-0,2025.08.02,,Standard,,1923.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Mocny,Tomasz","Krzywda,A",[],[],"['rating_2000_9999', 'cohort_member']",0.12781954887218044,0.15942028985507245,133,138,23,"Mocny,Tomasz","Krzywda,A",1/2-1/2,2025.08.02,,Standard,,1823.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
